study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
duration_profile_mean_multiplier_study,3,common_1.5,1.5,2,cadd912426a50da068982da4e4bc80904b86688dfdaa5f1187b84c9fbe594aa4,1000.0,50000.000000000495,203588,203588,19,0.019,379.99999999999625,0.0001252969956036274,23.7404833775294,20.138240986038,45.649132425989954,70.38747008901555,169609.16279335678,381725.9279384272,5,3.8,0.5789473684210527,19,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.8899999999994179
duration_profile_mean_multiplier_study,3,common_1.5,1.5,3,e72666b340010587819958029cb2438b37e487f13160ed2f4905356747122bb6,1000.0,50000.000000001164,204129,204129,21,0.021,419.9999999999902,0.00016539207464976547,28.352927082816937,19.74707221472636,62.151035813614726,92.31681306799874,167876.91833829816,319515.83062462625,5,4.2,0.16666666666666666,20,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9219999999995707
duration_profile_mean_multiplier_study,4,common_1.75,1.75,1,b21c973e79c0883143cf783d478fcf2bac33af796218ada59b25d69dfc02b096,1000.0,50000.00000000049,178273,178273,27,0.027,539.9999999999948,0.00015276301940038846,20.36840258671846,20.065574325621128,37.87749851774426,55.63774972502142,132771.28517580792,286518.30925133626,5,5.4,2.8333333333333335,26,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.6880000000001019
duration_profile_mean_multiplier_study,4,common_1.75,1.75,2,dd445e57cab73c1b0f5b9b5d227f494db0b586c8a87cd9070354f4b219ff81ae,1000.0,50000.00000000089,178294,178294,17,0.017,339.9999999999939,0.00010880983803072821,23.042083347683622,14.359339772723615,43.94021007146221,68.87228267861065,207171.10175917068,512604.0907642249,5,3.4,2.1470588235294117,14,3,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.8429999999998472
duration_profile_mean_multiplier_study,4,common_1.75,1.75,3,f761376babd19da837052a03c8e19be62ca0a6f5b087e163ac5a3b5422a6e547,1000.0,50000.00000000011,178630,178630,20,0.02,399.99999999999915,0.00017806459385983747,32.05162689477074,27.07273024111055,60.260268480645024,125.85655691369902,171600.0441982367,437041.56359932706,5,4.0,1.375,20,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.8119999999998981
duration_profile_mean_multiplier_study,5,common_2,2,1,66a7fb760366b5c19e777230c5eb62a77341f42c0f1f8b563448c2cf3bde0921,1000.0,50000.000000001266,158440,158440,18,0.018,359.9999999999909,0.0001186383149333738,23.72766298667476,16.70720856578555,44.30210459119408,91.53875787649304,199489.16814266468,405055.6730169289,5,3.6,1.472222222222222,18,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.7190000000000509
duration_profile_mean_multiplier_study,5,common_2,2,2,bf4e3e79f0ef28dfe465d1da0c1860a3ef28528c1e38a21d1e13d5e0e2cee03a,1000.0,50000.000000001215,158343,158343,20,0.02,399.9999999999903,9.683250332981213e-05,17.429850599366183,15.69088282249868,32.69540913569509,45.08667362877168,164467.54728290008,333341.9124817477,5,4.0,0.625,20,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.8440000000000509
duration_profile_mean_multiplier_study,5,common_2,2,3,dc52745745405bd84d78105d22bf47200bff97d835935a30869ae49c7f8c9ddc,1000.0,50000.0000000004,158779,158779,15,0.015,299.9999999999976,0.00015141524471222914,36.33965873093499,31.279282577801496,83.1750211472623,96.25171141978353,234803.91833947718,714053.6033119576,5,3.0,2.1666666666666665,14,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.7179999999998472
duration_profile_mean_multiplier_study,6,common_2.25,2.25,1,ec8de148b9b71eb01a68cb158b0454c06876bc031f12223f67e722f07c3b674e,1000.0,50000.000000000815,142906,142906,13,0.013,259.99999999999574,8.642722460138934e-05,23.93369296653859,22.296933975303546,36.24691985766404,61.49486238183454,273402.5415840277,644924.7454258184,5,2.6,1.2692307692307694,13,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.75
duration_profile_mean_multiplier_study,6,common_2.25,2.25,2,cf0b1507275f244fa3d856da3bbf9fd1ec37d359e5f5f2720ee8def08bb89b18,1000.0,50000.0000000001,142659,142659,13,0.013,259.9999999999995,7.941667655822028e-05,21.992310431507157,13.662309766514227,45.99650324830145,49.93231127317995,272457.0376409752,488929.47091590625,5,2.6,1.2692307692307694,12,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.6090000000003783
duration_profile_mean_multiplier_study,6,common_2.25,2.25,3,4617e0544b36ee7f0b6903fd0d1d47ba8cc09a84efc6e27bc2acb8579d5630ee,1000.0,50000.000000000306,142918,142918,5,0.005,99.99999999999939,2.8280936302229142e-05,20.36227413760498,18.517398507799953,37.70333587899805,47.91228651627898,716533.2890127407,1689258.1932951105,5,1.0,3.0,4,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.6710000000002765
duration_profile_mean_multiplier_study,7,common_2.5,2.5,1,9063d6a6e46b95f499c8a035fc090bb93c1b03fb5cc9987fa278c5864a116efe,1000.0,49999.99999999894,129715,129715,6,0.006,120.00000000000254,7.831888756562774e-05,46.99133253937665,34.109035050380044,88.77360029623378,112.53525946778245,566095.6788062324,1125259.381537996,4,1.25,1.2666666666666666,6,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.5779999999995198
duration_profile_mean_multiplier_study,7,common_2.5,2.5,2,2aee707e5e38cd99fae1bd982e2ef23d80dd882b5a9533e311fd709e0d475078,1000.0,50000.00000000068,129531,129531,4,0.004,79.99999999999892,1.2396225646775241e-05,11.156603082097718,11.448668696568348,18.675567830493677,20.43579742172733,600443.7714601001,858935.9615939471,5,0.8,0.25,4,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.5469999999995707
duration_profile_mean_multiplier_study,7,common_2.5,2.5,3,9a29182d7a4b274b82e1c4e08c5d9386c16243da0f6d9e7b0b6b1e16ddd6bf70,1000.0,49999.999999999425,129955,129955,8,0.008,160.00000000000185,7.672760308346672e-05,34.527421387560025,23.84383898775559,73.52385566448793,79.66108299838379,389951.11552755866,803930.6924233155,4,1.75,0.9047619047619048,7,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.6409999999996217
duration_profile_mean_multiplier_study,8,common_2.75,2.75,1,babdd63f45fd8929b74620fb08e59907391934ffc31205dbbfd26f2a76d21348,1000.0,49999.99999999995,118647,118647,2,0.002,40.00000000000004,1.1538221062963001e-05,20.7687979133334,20.7687979133334,27.244956938130784,28.863996694330126,1777210.8173939604,2549558.862756792,4,0.25,1.0,2,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.5780000000004293
duration_profile_mean_multiplier_study,8,common_2.75,2.75,2,b4670be8114ba454adad878aa0cc8a08315bc0d94ab5940b052ff32e41903ca9,1000.0,50000.000000000575,118643,118643,6,0.006,119.99999999999862,3.1297960074152796e-05,18.77877604449168,15.954121342860162,37.17903583392035,56.32336789206602,504704.52937049075,1046090.9687486104,5,1.2,1.0000000000000002,6,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.5150000000003274
duration_profile_mean_multiplier_study,8,common_2.75,2.75,3,2e470640dfa9b2741785295d2aa42bf27bfdce23ad769f6ed3f2c465165dba7f,1000.0,50000.00000000037,119053,119053,5,0.005,99.99999999999926,2.6696713582172782e-05,19.221633779164403,14.720787051599473,32.5525143545121,32.72959091514349,637704.6915345549,1146155.385610717,5,1.0,1.5,5,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.6409999999996217
duration_profile_mean_multiplier_study,9,common_3,3,1,8162755d07a662a71ec95071b57a259e38727edb755ae84d1809c40c09756f3a,1000.0,50000.00000000083,109634,109634,2,0.002,39.99999999999934,1.032495457814851e-05,18.58491824066732,18.58491824066732,28.15088352796156,30.54237484978512,868272.8185909056,1125750.9981920617,5,0.4,0.7500000000000001,2,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.5
duration_profile_mean_multiplier_study,9,common_3,3,2,99a27156e4997ded7f085acfb6a783d34528c3b7882582aed48853362cd2f632,1000.0,50000.000000000466,109416,109416,4,0.004,79.99999999999925,4.948085856130799e-05,44.532772705177194,41.291083164018346,68.77004612784367,76.05504258163273,850064.0741480117,1535343.2711160386,5,0.8,0.875,4,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.5
duration_profile_mean_multiplier_study,9,common_3,3,3,99f509b89fa1dd271d82b9f53d985a43fa6f43d1c3e607cc61274efdd8a35aaf,1000.0,50000.00000000003,109970,109970,7,0.007,139.99999999999991,4.1743694687043496e-05,21.46818583905094,15.998101924131333,32.61868724040687,37.74751319689676,430891.29673412215,845731.0309087093,5,1.4,0.5714285714285715,7,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.48399999999946886
duration_profile_mean_multiplier_study,10,rare_0.35,0.35,1,ba324b61114305073fc8bfeb941f7fd0d195e228e9317c4a03c5cb4c2193b0c5,1000.0,49999.99999999924,218292,218292,6,0.006,120.0000000000018,1.964426064680285e-05,11.786556388081712,7.737223087577149,25.03958548240189,35.94409599239589,447902.3752552103,775928.6765759205,4,1.5,0.2222222222222222,6,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.014999999999418
duration_profile_mean_multiplier_study,10,rare_0.35,0.35,2,a24058296936c2c5c08149e6541bd71e1442612060714f8bb20013e1e6797b25,1000.0,50000.00000000101,217784,217784,6,0.006,119.99999999999758,1.5681273275937806e-05,9.408763965562684,7.278754439234035,17.50390257325489,21.812258226098493,578588.2721678207,880996.0951034192,5,1.2,0.16666666666666669,6,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9850000000005821
duration_profile_mean_multiplier_study,10,rare_0.35,0.35,3,7d9fd149c16e8ba2a4c0303fc45540a2ba4c177ef03e339db0f794a57f11a9b8,1000.0,50000.00000000325,218427,218427,4,0.004,79.9999999999948,1.6217461201724493e-05,14.595715081552044,13.036056279437616,26.884660373954105,31.303380739409477,842979.4683173946,1169084.3651651398,5,0.8,0.875,4,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9380000000001019
duration_profile_mean_multiplier_study,11,rare_0.45,0.45,1,379365b25b4c8b7a45af3277288824ec279cfa6af5a079929387b88166e9a89e,1000.0,50000.000000000204,214344,214344,9,0.009,179.99999999999926,1.815975080768112e-05,7.263900323072448,5.511888127075508,14.662072714557873,20.174076955532655,355539.18151557294,1069071.2404178556,5,1.8,1.5,8,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9849999999996726
duration_profile_mean_multiplier_study,11,rare_0.45,0.45,2,95a5f59478925e9bed43e964a8af82eed7b9a9390b127a5c38a57944f918a8fa,1000.0,50000.000000001615,214256,214256,12,0.012,239.99999999999227,7.264062630004547e-05,21.79218789001364,12.993580160662532,29.401844362687555,108.57079452462494,278813.06350977556,742869.2385535365,5,2.4,1.7916666666666667,12,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9070000000001528
duration_profile_mean_multiplier_study,11,rare_0.45,0.45,3,2a76dd7bdaa059680939518672f3a36a1dffe5d2b72ccd10013fc3e9dedcc20a,1000.0,50000.000000000684,214629,214629,12,0.012,239.99999999999673,5.308425995837549e-05,15.925277987512649,15.217541714533581,22.253497262631573,32.719506541849114,231279.49477367956,525120.0492238969,5,2.4,1.3750000000000002,12,0,0,0,100,0.000997249832160345,6.160850492514242e-05,1.0320000000001528
duration_profile_mean_multiplier_study,12,rare_0.55,0.55,1,d6e4a70a62cd6d030eedb0ce5ac32ba7391e253d55bb7728e740731b58407fb2,1000.0,49999.99999999948,210455,210455,23,0.023,460.0000000000048,7.671645547173588e-05,12.007793030358659,10.460378870368004,20.82851409963332,26.352383939083666,148284.5286475976,359181.1611443245,4,4.0,0.16666666666666666,22,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9219999999995707
duration_profile_mean_multiplier_study,12,rare_0.55,0.55,2,3fe67459d76355146228bc66b768017c45eae076bc6ed4b7216db35f1848a290,1000.0,50000.00000000069,210620,210620,13,0.013,259.9999999999964,2.828496154581848e-05,7.832758581918965,5.29378048190847,15.66821528207511,36.0958902137354,276675.2091902173,656956.568929972,5,2.6,1.2692307692307694,13,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.030999999999949
duration_profile_mean_multiplier_study,12,rare_0.55,0.55,3,055b077f4d0aaff0eb7b81bfa827202b2a5af9441eba6e014b51461e21490208,1000.0,50000.00000000087,211355,211355,31,0.031,619.9999999999892,0.0001340012023831999,15.561429954178053,9.711738660465926,41.508975253324024,48.04122618190013,115578.0911314294,299378.0722164302,5,6.2,1.7258064516129032,31,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9369999999998981
duration_profile_mean_multiplier_study,13,rare_0.65,0.65,1,acbb5f28d84be39cbfc58c8bb107a551d9837d7763e6f85fffef25364adf89a2,1000.0,50000.00000000153,207382,207382,26,0.026,519.9999999999841,7.829642043758566e-05,10.841042829819553,6.188132236216916,21.365077524096705,50.0827159692999,137336.1984020043,334296.1479103826,5,5.2,0.5192307692307693,25,0,1,0,100,0.0010007959226450746,5.9436808561073915e-05,0.8429999999998472
duration_profile_mean_multiplier_study,13,rare_0.65,0.65,2,ab30dd9612f2684364d0837d1cd75ffc8cb31596df76fd92c6ac52a090dc069c,1000.0,49999.9999999992,207147,207147,14,0.014,280.0000000000045,6.500227106010748e-05,16.714869701170496,14.2322803667048,28.19794655593578,41.496690487489104,222374.89855148437,548626.8595229262,4,3.0,0.6666666666666666,13,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9690000000000509
duration_profile_mean_multiplier_study,13,rare_0.65,0.65,3,9a8747c38e96f0df9acc2e989e8905fff3b60a37dac6454fb999aa26c404fc65,1000.0,50000.000000001215,207455,207455,13,0.013,259.9999999999937,8.52837224615602e-05,23.617030835508977,19.926368145737797,33.903794601385016,89.45604107505642,258369.96259356517,348952.1407767547,5,2.6,1.2692307692307694,13,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9070000000001528
duration_profile_mean_multiplier_study,14,rare_0.75,0.75,1,f443d265ed0c0eb85ec5c788f65b327dcbb244174551548099560c755824da4d,1000.0,50000.00000000256,203641,203641,20,0.02,399.9999999999795,0.00010931980477737347,19.677564859927223,17.06478107406292,35.22394707105125,62.152697924291715,170738.7334150675,404848.88046831195,5,4.0,0.875,19,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.0320000000001528
duration_profile_mean_multiplier_study,14,rare_0.75,0.75,2,cadd912426a50da068982da4e4bc80904b86688dfdaa5f1187b84c9fbe594aa4,1000.0,50000.000000000495,203588,203588,19,0.019,379.99999999999625,0.0001252969956036274,23.7404833775294,20.138240986038,45.649132425989954,70.38747008901555,169609.16279335678,381725.9279384272,5,3.8,0.5789473684210527,19,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.8440000000000509
duration_profile_mean_multiplier_study,14,rare_0.75,0.75,3,e72666b340010587819958029cb2438b37e487f13160ed2f4905356747122bb6,1000.0,50000.000000001164,204129,204129,21,0.021,419.9999999999902,0.00016539207464976547,28.352927082816937,19.74707221472636,62.151035813614726,92.31681306799874,167876.91833829816,319515.83062462625,5,4.2,0.16666666666666666,20,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9840000000003783
duration_profile_mean_multiplier_study,15,rare_0.85,0.85,1,c6490a962afaebc01f6a77c5ff8ec56c829e2520cde0bd748ff53a5a54560aab,1000.0,50000.000000000604,200761,200761,28,0.028,559.9999999999932,0.00029367198796963244,37.75782702466703,25.86703336890787,80.66394850548824,145.08684010221623,127223.82401816892,338699.7590561218,5,5.6,0.8571428571428572,26,1,1,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9369999999998981
duration_profile_mean_multiplier_study,15,rare_0.85,0.85,2,6e7f9854bed99ac58f4a222da603900f3b6774560cef708d201e4b0553ad678e,1000.0,50000.00000000057,200315,200315,17,0.017,339.99999999999613,7.711752809302803e-05,16.330770654994172,10.433963278774172,38.11205905377865,54.70894916635007,204375.73212264501,421848.49351008004,5,3.4,0.6764705882352943,17,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9690000000000509
duration_profile_mean_multiplier_study,15,rare_0.85,0.85,3,a87af18c8b3cc9ae46becae71d5b2e20612a3f1953bee97c68cbe8b92c7047a4,1000.0,50000.000000000306,200883,200883,44,0.044,879.9999999999945,0.0003410767023421714,27.90627564617766,20.84799558969098,52.368048075423616,140.8202045969665,80686.84606398329,161451.85266091945,5,8.8,0.8181818181818181,42,2,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9840000000003783
duration_profile_mean_multiplier_study,16,rare_0.95,0.95,1,6fa1ff3a7bfbdd3ba0ee30875b7dde8ac8112b0edb3d9b34efd6aea573543e96,1000.0,50000.000000000764,197062,197062,37,0.037,739.9999999999886,0.00023689834661503684,23.049568859841422,19.79619050002657,44.79429649300873,54.035594859626144,96777.44571134848,216597.5331707484,5,7.4,0.581081081081081,36,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.0
duration_profile_mean_multiplier_study,16,rare_0.95,0.95,2,237ce39faf984fa1b48da2d98bdbabfed4b9639e471f90d9bbbee886f1b469e3,1000.0,50000.00000000225,197178,197178,30,0.03,599.9999999999729,0.00014365794655179544,17.238953586215455,12.263200009707361,38.342357943253596,72.52659870544448,119220.71034174066,254525.90289064115,5,6.0,0.9166666666666666,30,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.0159999999996217
duration_profile_mean_multiplier_study,16,rare_0.95,0.95,3,b8b283900b05ad3ea5f8f00cd4a35db6dfa5de6ec92ab8dfa9eee23350c0f0ee,1000.0,50000.00000000079,197991,197991,49,0.049,979.9999999999844,0.0003863581755349555,28.385498610731425,25.704725603107363,63.64512306223624,147.29805967095308,72444.09723313694,204607.548881358,5,9.8,1.1428571428571428,48,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.8589999999994689
duration_profile_mean_multiplier_study,17,rare_1.05,1.05,1,d42209ca5d9c57eec3ef600396bfc111f3d3115000ac788d33b7ff7ec99db9be,1000.0,49999.99999999975,194408,194408,42,0.042,840.0000000000042,0.00035375673291714217,30.322005678612186,24.753699800465256,67.14451673303265,115.42907618312165,85136.30479064552,199411.31791972768,4,8.25,1.808080808080808,39,3,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9380000000001019
duration_profile_mean_multiplier_study,17,rare_1.05,1.05,2,41a4dd821d4a5697c95225dff690799ed4ab7b4a1e81a37691bea2e480b243a7,1000.0,50000.00000000092,194103,194103,43,0.043,859.9999999999842,0.0003905546109174995,32.69759533262786,19.588299199938774,79.26317477570858,199.2594321030192,82100.13145918655,193240.39523060565,5,8.6,1.1395348837209303,42,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9380000000001019
duration_profile_mean_multiplier_study,17,rare_1.05,1.05,3,62e697d740e0d194d455877c9282cee1f9615de112dd1112f518efd922dbdcab,1000.0,50000.00000000089,194732,194732,34,0.034,679.9999999999878,0.00035044206773755733,37.10563070162372,28.920743741560727,75.29394303176086,99.77343662948988,103634.38398784983,271153.3549448069,5,6.8,0.10294117647058823,33,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.25
duration_profile_mean_multiplier_study,18,rare_1.15,1.15,1,f403c85fd3411a9666271923241e55acfab8e478090ff5d4148595f6aea76c47,1000.0,50000.00000000204,191358,191358,43,0.043,859.999999999965,0.0003352267306813721,28.06549373146371,27.233623834268656,46.45436513684692,102.76234439993277,83400.6793016059,184488.2936520729,5,8.6,0.9651162790697676,38,5,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.0619999999998981
duration_profile_mean_multiplier_study,18,rare_1.15,1.15,2,2db07f8fd3315663a8f74d55ff62c7af6c53bd680f50ed1fc41c7946b173ca83,1000.0,49999.999999999876,191046,191046,45,0.045,900.0000000000022,0.00035230570619802976,28.18445649584238,23.19644446694292,59.40772646483967,120.38912221323699,72242.90152098914,155024.80377760236,4,9.25,0.24324324324324326,42,3,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.8429999999998472
duration_profile_mean_multiplier_study,18,rare_1.15,1.15,3,1d9e0c318314ef86f40bc06a7eed3624483a474c301b3d9431be891640508b1f,1000.0,50000.000000001855,191788,191788,53,0.053,1059.9999999999607,0.00035328555932766497,23.996754973199888,14.961014521075413,42.89552131397651,193.02197172679007,65540.46817369628,164641.89946456908,5,10.6,0.5943396226415094,52,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.8910000000005311
duration_profile_mean_multiplier_study,19,rare_1.2,1.2,1,19bfa2d541ff5b3f3c1f388a0c2c616dacef2a7a0b8c3395fb37067e8b94aa03,1000.0,50000.00000000021,189899,189899,33,0.033,659.9999999999973,0.0002789144949516635,30.42703581290874,27.485250405734405,57.7364651504904,114.03143675159663,104007.2259822389,218322.38961450447,5,6.6,0.27272727272727276,29,4,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9380000000001019
duration_profile_mean_multiplier_study,19,rare_1.2,1.2,2,ed8d38bc646a8c7c1d3d30c000249fcbdb11e8199c5434d12727e887714fc11b,1000.0,50000.000000000124,189976,189976,46,0.046,919.9999999999977,0.0003764479046706159,29.46114036552646,20.89318609505426,54.28400525008328,166.74025072483346,77293.96600238119,165861.33747080044,5,9.2,1.6521739130434783,43,3,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9070000000001528
duration_profile_mean_multiplier_study,19,rare_1.2,1.2,3,6e7c776ca6ca6fae75648436516f53e36fa12c048cf31b5b33f6b76a3d0f4bca,1000.0,49999.99999999978,190190,190190,39,0.039,780.0000000000034,0.00038647498523204475,35.674614021419515,28.295952377375215,68.87902054190637,217.8823714721948,89208.48799614562,246226.81453220296,4,8.5,0.35294117647058826,39,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.8279999999995198
duration_profile_mean_multiplier_study,20,unknown_0.05,0.05,1,9ac363562256942ba43c3e162317257f51ae3628c9cfc7a433c6b715b5269345,1000.0,50000.00000000588,207320,207320,15,0.015,299.9999999999647,9.271243491470512e-05,22.250984379529232,21.87690230133012,42.551726312169194,45.825737786944956,224840.45475682753,492773.86468900816,5,3.0,0.8333333333333334,15,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9839999999994689
duration_profile_mean_multiplier_study,20,unknown_0.05,0.05,2,4cf3f33d77ef4bb485763aca47e8287004e5dd17b0665c0b6f1a3164d0d62279,1000.0,50000.00000000563,206965,206965,23,0.023,459.9999999999482,9.222798123371294e-05,14.435684019189852,11.150179526014426,32.820121693494734,48.62792012654245,156054.6807015769,286278.051398225,5,4.6,0.717391304347826,23,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9220000000004802
